Timestamp(ms),Current(uA)
455,6651.428
456,6647.435
457,6644.588
458,6659.843
459,6656.522
460,6657.613
461,6650.507
462,6651.230
463,6656.052
464,6655.767
465,6663.694
466,6653.895
467,6655.522
468,6656.905
469,6637.478
470,6631.451
471,6642.842
472,6636.121
473,6633.995
474,6638.391
475,6638.975
476,6651.490
477,6643.735
478,6640.816
479,6641.550
480,6641.041
481,6644.735
482,6645.687
483,6645.038
484,6639.689
485,6642.527
486,6643.505
487,6644.668
488,6648.284
489,6642.369
490,6637.233
491,6634.938
492,6633.469
493,6641.894
494,6644.865
495,6646.942
496,6642.701
497,6654.180
498,6645.922
499,6648.242
500,6649.837
501,6660.443
502,6638.401
503,7160.126
504,7612.838
505,7822.394
506,7888.868
507,7930.148
508,7951.648
509,7938.145
510,7957.174
511,7958.393
512,7952.395
513,7957.817
514,7945.435
515,7938.614
516,7944.785
517,7944.223
518,7943.706
519,7924.902
520,7945.798
521,7941.680
522,7944.614
523,7944.948
524,7955.471
525,7956.356
526,7951.567
527,7950.977
528,7953.342
529,7952.058
530,7954.170
531,7948.719
532,7936.602
533,7942.221
534,7942.151
535,7948.296
536,7951.907
537,7941.510
538,7938.721
539,7942.615
540,7940.661
541,7950.223
542,7946.274
543,7948.716
544,7938.634
545,7933.535
546,7948.837
547,7952.756
548,7949.412
549,7955.375
550,7948.396
551,7950.961
552,7948.892
553,7955.791
554,7960.232
555,7950.621
556,7945.656
557,7952.324
558,7937.917
559,7949.805
560,7953.250
561,7958.976
562,7947.900
563,7948.334
564,7936.563
565,7945.470
566,7960.839
567,7963.081
568,7968.147
569,7952.836
570,7952.094
571,7941.995
572,7950.846
573,7946.729
574,7938.596
575,7949.827
576,7952.850
577,7958.824
578,7959.285
579,7955.352
580,7944.075
581,7953.956
582,7960.411
583,7959.091
584,7952.344
585,7942.479
586,7953.947
587,7949.360
588,7944.074
589,7945.000
590,7945.643
591,7945.871
592,7944.558
593,7953.270
594,7948.939
595,7953.983
596,7959.967
597,7959.369
